groupe,k,noeud_max,nombre_noeud,edge_max,nombre_edge,groupe_max,nombre_groupe,indice_noeud,indice_lien,indice_groupe,indice_totale,indice_moyen
LR,0,117,117,6786,6666,58,1,1,0.982316534040672,1,0.982316534040672,0.994105511346891
LR,0.01,117,117,6786,6666,58,1,1,0.982316534040672,1,0.982316534040672,0.994105511346891
LR,0.02,117,117,6786,6666,58,1,1,0.982316534040672,1,0.982316534040672,0.994105511346891
LR,0.03,117,117,6786,6666,58,1,1,0.982316534040672,1,0.982316534040672,0.994105511346891
LR,0.04,117,117,6786,6660,58,1,1,0.981432360742706,1,0.981432360742706,0.993810786914235
LR,0.05,117,117,6786,6615,58,1,1,0.974801061007958,1,0.974801061007958,0.991600353669319
LR,0.06,117,117,6786,6531,58,1,1,0.962422634836428,1,0.962422634836428,0.987474211612143
LR,0.07,117,117,6786,6393,58,1,1,0.942086648983201,1,0.942086648983201,0.980695549661067
LR,0.08,117,117,6786,6196,58,1,1,0.913056292366637,1,0.913056292366637,0.971018764122212
LR,0.09,117,117,6786,5991,58,1,1,0.882847038019452,1,0.882847038019452,0.960949012673151
LR,0.1,117,117,6786,5821,58,1,1,0.857795461243737,1,0.857795461243737,0.952598487081246
LR,0.11,117,117,6786,5703,58,2,1,0.840406719717065,0.96551724137931,0.811427177657856,0.935307987032125
LR,0.12,117,117,6786,5600,58,2,1,0.825228411435308,0.96551724137931,0.796772259316849,0.930248550938206
LR,0.13,117,117,6786,5510,58,2,1,0.811965811965812,0.96551724137931,0.783966990863543,0.925827684448374
LR,0.14,117,117,6786,5407,58,2,1,0.796787503684055,0.96551724137931,0.769312072522536,0.920768248354455
LR,0.15,117,117,6786,5331,58,2,1,0.785587975243148,0.96551724137931,0.758498734717522,0.917035072207486
LR,0.16,117,117,6786,5241,58,2,1,0.772325375773652,0.96551724137931,0.745693466264215,0.912614205717654
LR,0.17,117,117,6786,5150,58,2,1,0.758915414087828,0.96551724137931,0.732745917050317,0.908144218489046
LR,0.18,117,117,6786,5042,58,2,1,0.743000294724433,0.96551724137931,0.717379594906349,0.902839178701248
LR,0.19,117,117,6786,4931,58,2,1,0.726643088712054,0.96551724137931,0.701586430480604,0.897386776697122
LR,0.2,117,117,6786,4787,58,2,1,0.705422929560861,0.96551724137931,0.681098000955314,0.89031339031339
LR,0.21,117,117,6786,4634,58,2,1,0.682876510462717,0.96551724137931,0.659329044584693,0.882797917280676
LR,0.22,117,117,6786,4483,58,2,1,0.66062481579723,0.96551724137931,0.637844649735256,0.875380685725513
LR,0.23,117,117,6786,4324,58,2,1,0.63719422340112,0.96551724137931,0.615222008801081,0.867570488260144
LR,0.24,117,117,6786,4148,58,2,1,0.611258473327439,0.96551724137931,0.590180594936838,0.858925238235583
LR,0.25,117,117,6786,3978,58,2,1,0.586206896551724,0.96551724137931,0.565992865636147,0.850574712643678
LR,0.26,117,117,6786,3791,58,2,1,0.558650162098438,0.96551724137931,0.539386363405388,0.841389134492583
LR,0.27,117,117,6786,3573,58,2,1,0.526525198938992,0.96551724137931,0.508369157596268,0.830680813439434
LR,0.28,117,117,6786,3362,58,2,1,0.49543177129384,0.96551724137931,0.478347917111294,0.820316337557717
LR,0.29,117,117,6786,3136,58,2,1,0.462127910403773,0.96551724137931,0.446192465217436,0.809215050594361
LR,0.3,117,117,6786,2942,58,2,1,0.433539640436192,0.96551724137931,0.41858999766253,0.799685627271834
LR,0.31,117,117,6786,2767,58,2,1,0.407751252578839,0.96551724137931,0.393690864558879,0.79108949798605
LR,0.32,117,117,6786,2563,58,2,1,0.377689360447981,0.96551724137931,0.364665589398051,0.781068867275764
LR,0.33,117,117,6786,2348,58,2,1,0.346006483937518,0.96551724137931,0.334075225870707,0.770507908438943
LR,0.34,117,117,6786,2178,58,2,1,0.320954907161804,0.96551724137931,0.309887496570017,0.762157382847038
LR,0.35,117,117,6786,2027,58,2,1,0.298703212496316,0.96551724137931,0.288403101720581,0.754740151291875
LR,0.36,117,117,6786,1869,58,2,1,0.275419982316534,0.96551724137931,0.265922741546998,0.746979074565282
LR,0.37,117,117,6786,1697,58,2,1,0.250073681108164,0.96551724137931,0.241450450725124,0.738530307495825
LR,0.38,117,117,6786,1540,58,2,1,0.22693781314471,0.96551724137931,0.219112371312134,0.730818351508007
LR,0.39,117,116,6670,1403,58,5,0.991452991452991,0.210344827586207,0.913793103448276,0.190568818155025,0.705196974162491
LR,0.4,117,116,6670,1290,58,5,0.991452991452991,0.193403298350825,0.913793103448276,0.175220082266559,0.699549797750697
LR,0.41,117,116,6670,1177,58,5,0.991452991452991,0.176461769115442,0.913793103448276,0.159871346378093,0.693902621338903
LR,0.42,117,115,6555,1070,57,5,0.982905982905983,0.16323417238749,0.912280701754386,0.146369823193461,0.68614028568262
LR,0.43,117,114,6441,984,57,5,0.974358974358974,0.152771308802981,0.912280701754386,0.135796718935983,0.67980366163878
LR,0.44,117,114,6441,898,57,7,0.974358974358974,0.139419344822233,0.87719298245614,0.119161833181395,0.663657100545782
LR,0.45,117,113,6328,820,56,8,0.965811965811966,0.129582806573957,0.857142857142857,0.10727367870225,0.650845876509593
LR,0.46,117,113,6328,740,56,9,0.965811965811966,0.116940581542351,0.839285714285714,0.0947911215768359,0.640679420546677
LR,0.47,117,113,6328,652,56,9,0.965811965811966,0.103034134007585,0.839285714285714,0.0835186638758067,0.636043938035089
LR,0.48,117,112,6216,586,56,12,0.957264957264957,0.0942728442728443,0.785714285714286,0.0709060709060709,0.612417362417363
LR,0.49,117,111,6105,533,55,11,0.948717948717949,0.0873054873054873,0.8,0.0662626262626263,0.612007812007812
LR,0.5,117,109,5886,487,54,12,0.931623931623932,0.0827387020047571,0.777777777777778,0.0599521648904365,0.597380137135489
LR,0.51,117,107,5671,441,53,11,0.914529914529914,0.0777640627755246,0.792452830188679,0.0563573130322863,0.594915602498039
LR,0.52,117,104,5356,393,52,14,0.888888888888889,0.0733756534727409,0.730769230769231,0.0476628176404129,0.56434459104362
LR,0.53,117,96,4560,354,48,14,0.82051282051282,0.0776315789473684,0.708333333333333,0.045119208277103,0.535492577597841
LR,0.54,117,94,4371,320,47,14,0.803418803418803,0.0732097918096546,0.702127659574468,0.041297831277241,0.526252084934309
LR,0.55,117,93,4278,291,46,16,0.794871794871795,0.0680224403927069,0.652173913043478,0.0352624690998982,0.50502271610266
LR,0.56,117,85,3570,264,42,15,0.726495726495727,0.0739495798319328,0.642857142857143,0.0345368916797488,0.481100816394934
LR,0.57,117,77,2926,238,38,14,0.658119658119658,0.0813397129186603,0.631578947368421,0.0338092194047873,0.457012772802247
LR,0.58,117,75,2775,221,37,14,0.641025641025641,0.0796396396396396,0.621621621621622,0.0317344371398426,0.447428967428967
LR,0.59,117,70,2415,203,35,14,0.598290598290598,0.0840579710144928,0.6,0.0301746562616128,0.427449523101697
LR,0.6,117,64,2016,186,32,12,0.547008547008547,0.0922619047619048,0.625,0.0315425315425315,0.421423483923484
LR,0.61,117,58,1653,171,29,10,0.495726495726496,0.103448275862069,0.655172413793103,0.0335985853227233,0.418115728460556
LR,0.62,117,56,1540,159,28,10,0.478632478632479,0.103246753246753,0.642857142857143,0.0317682317682318,0.408245458245458
LR,0.63,117,51,1275,148,25,10,0.435897435897436,0.116078431372549,0.6,0.0303589743589744,0.383991955756662
LR,0.64,117,46,1035,135,23,9,0.393162393162393,0.130434782608696,0.608695652173913,0.0312151616499443,0.377430942648334
LR,0.65,117,42,861,126,21,9,0.358974358974359,0.146341463414634,0.571428571428571,0.0300187617260788,0.358914797939188
LR,0.66,117,38,703,115,19,7,0.324786324786325,0.163584637268848,0.631578947368421,0.0335558230295072,0.373316636474531
LR,0.67,117,35,595,107,17,6,0.299145299145299,0.179831932773109,0.647058823529412,0.0348090970928341,0.37534535181594
LR,0.68,117,35,595,102,17,6,0.299145299145299,0.171428571428571,0.647058823529412,0.0331825037707391,0.372544231367761
LR,0.69,117,35,595,92,17,6,0.299145299145299,0.154621848739496,0.647058823529412,0.029929317126549,0.366941990471402
LR,0.7,117,33,528,83,16,6,0.282051282051282,0.15719696969697,0.625,0.0277110042735043,0.354749417249417
LR,0.71,117,27,351,71,13,5,0.230769230769231,0.202279202279202,0.615384615384615,0.0287260405603601,0.349477682811016
LR,0.72,117,27,351,67,13,5,0.230769230769231,0.190883190883191,0.615384615384615,0.0271076720780863,0.345679012345679
LR,0.73,117,25,300,65,12,5,0.213675213675214,0.216666666666667,0.583333333333333,0.0270061728395062,0.337891737891738
LR,0.74,117,24,276,60,12,5,0.205128205128205,0.217391304347826,0.583333333333333,0.0260126347082869,0.335284280936455
LR,0.75,117,24,276,57,12,5,0.205128205128205,0.206521739130435,0.583333333333333,0.0247120029728725,0.331661092530658
LR,0.76,117,24,276,54,12,5,0.205128205128205,0.195652173913043,0.583333333333333,0.0234113712374582,0.328037904124861
LR,0.77,117,22,231,51,11,5,0.188034188034188,0.220779220779221,0.545454545454545,0.0226440226440226,0.318089318089318
LR,0.78,117,19,171,45,9,4,0.162393162393162,0.263157894736842,0.555555555555556,0.0237416904083571,0.327035537561853
LR,0.79,117,18,153,39,9,4,0.153846153846154,0.254901960784314,0.555555555555556,0.0217864923747277,0.321434556728674
LR,0.8,117,15,105,33,7,3,0.128205128205128,0.314285714285714,0.571428571428571,0.0230245944531659,0.337973137973138
LR,0.81,117,13,78,30,6,2,0.111111111111111,0.384615384615385,0.666666666666667,0.0284900284900285,0.387464387464388
LR,0.82,117,13,78,28,6,2,0.111111111111111,0.358974358974359,0.666666666666667,0.0265906932573599,0.378917378917379
LR,0.83,117,11,55,22,5,1,0.094017094017094,0.4,1,0.0376068376068376,0.498005698005698
LR,0.84,117,10,45,20,5,1,0.0854700854700855,0.444444444444444,1,0.0379867046533713,0.50997150997151
LR,0.85,117,9,36,16,4,1,0.0769230769230769,0.444444444444444,1,0.0341880341880342,0.507122507122507
LR,0.86,117,8,28,15,4,1,0.0683760683760684,0.535714285714286,1,0.0366300366300366,0.534696784696785
LR,0.87,117,7,21,13,3,1,0.0598290598290598,0.619047619047619,1,0.037037037037037,0.55962555962556
LR,0.88,117,6,15,11,3,1,0.0512820512820513,0.733333333333333,1,0.0376068376068376,0.594871794871795
LR,0.89,117,6,15,11,3,1,0.0512820512820513,0.733333333333333,1,0.0376068376068376,0.594871794871795
LR,0.9,117,6,15,11,3,1,0.0512820512820513,0.733333333333333,1,0.0376068376068376,0.594871794871795
LR,0.91,117,6,15,6,3,1,0.0512820512820513,0.4,1,0.0205128205128205,0.483760683760684
LR,0.92,117,5,10,4,2,1,0.0427350427350427,0.4,1,0.0170940170940171,0.480911680911681
LR,0.93,117,2,1,1,1,1,0.0170940170940171,1,0,0,0.339031339031339
LR,0.94,117,0,0,0,0,0,0,0,0,0,0
LR,0.95,117,0,0,0,0,0,0,0,0,0,0
LR,0.96,117,0,0,0,0,0,0,0,0,0,0
LR,0.97,117,0,0,0,0,0,0,0,0,0,0
LR,0.98,117,0,0,0,0,0,0,0,0,0,0
LR,0.99,117,0,0,0,0,0,0,0,0,0,0
LR,1,117,0,0,0,0,0,0,0,0,0,0
LAREM,0,294,294,43071,42743,147,1,1,0.992384667177451,1,0.992384667177451,0.997461555725817
LAREM,0.01,294,294,43071,42743,147,1,1,0.992384667177451,1,0.992384667177451,0.997461555725817
LAREM,0.02,294,294,43071,42743,147,1,1,0.992384667177451,1,0.992384667177451,0.997461555725817
LAREM,0.03,294,294,43071,42743,147,1,1,0.992384667177451,1,0.992384667177451,0.997461555725817
LAREM,0.04,294,294,43071,42743,147,1,1,0.992384667177451,1,0.992384667177451,0.997461555725817
LAREM,0.05,294,294,43071,42725,147,1,1,0.991966752571336,1,0.991966752571336,0.997322250857112
LAREM,0.06,294,294,43071,42592,147,1,1,0.988878827981705,1,0.988878827981705,0.996292942660568
LAREM,0.07,294,294,43071,42193,147,1,1,0.979615054212811,1,0.979615054212811,0.993205018070937
LAREM,0.08,294,294,43071,41656,147,1,1,0.9671472684637,1,0.9671472684637,0.9890490894879
LAREM,0.09,294,294,43071,41076,147,1,1,0.953681131155534,1,0.953681131155534,0.984560377051845
LAREM,0.1,294,294,43071,40409,147,1,1,0.938195073251143,1,0.938195073251143,0.979398357750381
LAREM,0.11,294,294,43071,39787,147,1,1,0.923753801862042,1,0.923753801862042,0.974584600620681
LAREM,0.12,294,294,43071,39110,147,1,1,0.908035569176476,1,0.908035569176476,0.969345189725492
LAREM,0.13,294,294,43071,38448,147,1,1,0.892665598662673,1,0.892665598662673,0.964221866220891
LAREM,0.14,294,294,43071,37770,147,1,1,0.87692414849899,1,0.87692414849899,0.95897471616633
LAREM,0.15,294,294,43071,37090,147,1,1,0.861136263379072,1,0.861136263379072,0.953712087793024
LAREM,0.16,294,294,43071,36369,147,1,1,0.844396461656335,1,0.844396461656335,0.948132153885445
LAREM,0.17,294,294,43071,35566,147,1,1,0.825752826727961,1,0.825752826727961,0.94191760890932
LAREM,0.18,294,293,42778,34684,146,1,0.996598639455782,0.810790593295619,1,0.808032802161961,0.935796410917134
LAREM,0.19,294,293,42778,33721,146,1,0.996598639455782,0.788279021927159,1,0.785597800764141,0.928292553794314
LAREM,0.2,294,293,42778,32724,146,2,0.996598639455782,0.76497264949273,0.986301369863014,0.751927267435404,0.915957552937175
LAREM,0.21,294,293,42778,31600,146,3,0.996598639455782,0.738697461311889,0.979452054794521,0.721057798236577,0.904916051854064
LAREM,0.22,294,293,42778,30288,146,3,0.996598639455782,0.708027490766282,0.979452054794521,0.691120208638907,0.894692728338862
LAREM,0.23,294,293,42778,28949,146,3,0.996598639455782,0.676726354668288,0.979452054794521,0.66056652535287,0.884259016306197
LAREM,0.24,294,293,42778,27468,146,3,0.996598639455782,0.642105755294778,0.979452054794521,0.626772645631719,0.872718816515027
LAREM,0.25,294,293,42778,25840,146,3,0.996598639455782,0.604048810136051,0.979452054794521,0.589624478051682,0.860033168128785
LAREM,0.26,294,292,42486,24197,146,3,0.993197278911565,0.56952878595302,0.979452054794521,0.554031404022325,0.847392706553035
LAREM,0.27,294,292,42486,22441,146,3,0.993197278911565,0.528197523890223,0.979452054794521,0.513824802151713,0.833615619198769
LAREM,0.28,294,291,42195,20597,145,4,0.989795918367347,0.488138405024292,0.972413793103448,0.469828920866801,0.816782705498362
LAREM,0.29,294,291,42195,18867,145,4,0.989795918367347,0.44713828652684,0.972413793103448,0.430366667475551,0.803115999332545
LAREM,0.3,294,290,41905,17051,145,4,0.986394557823129,0.406896551724138,0.972413793103448,0.390288529204785,0.788568300883572
LAREM,0.31,294,290,41905,15395,145,4,0.986394557823129,0.367378594439804,0.972413793103448,0.352383549768792,0.775395648455461
LAREM,0.32,294,289,41616,13737,144,4,0.982993197278912,0.330089388696655,0.972222222222222,0.315462411816578,0.761768269399263
LAREM,0.33,294,287,41041,12183,143,5,0.976190476190476,0.296849491971443,0.965034965034965,0.279649421507563,0.746024977732295
LAREM,0.34,294,287,41041,10802,143,5,0.976190476190476,0.263200214419727,0.965034965034965,0.247949852345457,0.734808551881723
LAREM,0.35,294,283,39903,9493,141,4,0.962585034013605,0.237901912136932,0.971631205673759,0.222504343017827,0.724039383941432
LAREM,0.36,294,282,39621,8332,141,4,0.959183673469388,0.210292521642563,0.971631205673759,0.195986907925382,0.71370246692857
LAREM,0.37,294,282,39621,7273,141,5,0.959183673469388,0.183564271472199,0.964539007092199,0.1698281695253,0.702428984011262
LAREM,0.38,294,281,39340,6320,140,5,0.95578231292517,0.160650737163193,0.964285714285714,0.148063306955435,0.693572921458026
LAREM,0.39,294,281,39340,5475,140,4,0.95578231292517,0.139171326893747,0.971428571428571,0.129216992919617,0.688794070415829
LAREM,0.4,294,280,39060,4698,140,6,0.952380952380952,0.120276497695853,0.957142857142857,0.109639800620709,0.676600102406554
LAREM,0.41,294,279,38781,4040,139,6,0.948979591836735,0.10417472473634,0.956834532374101,0.0945923631084855,0.669996282982392
LAREM,0.42,294,277,38226,3502,138,7,0.942176870748299,0.0916130382462199,0.949275362318841,0.0819373538115099,0.661021757104453
LAREM,0.43,294,276,37950,3012,138,8,0.938775510204082,0.0793675889328063,0.942028985507246,0.0701890242262913,0.653390694881378
LAREM,0.44,294,274,37401,2591,137,14,0.931972789115646,0.0692762225608941,0.897810218978102,0.0579658188774828,0.633019743551548
LAREM,0.45,294,271,36585,2200,135,17,0.921768707482993,0.0601339346726801,0.874074074074074,0.0484495581497345,0.618658905409916
LAREM,0.46,294,266,35245,1892,133,19,0.904761904761905,0.0536813732444318,0.857142857142857,0.0416304527201716,0.605195378383065
LAREM,0.47,294,261,33930,1615,130,23,0.887755102040816,0.0475979958738579,0.823076923076923,0.0347794147244697,0.586143340330532
LAREM,0.48,294,253,31878,1367,126,25,0.860544217687075,0.0428822385344125,0.801587301587302,0.0295802246320549,0.568337919269596
LAREM,0.49,294,246,30135,1185,123,26,0.836734693877551,0.0393230462916874,0.788617886178862,0.0259478604781883,0.554891875449367
LAREM,0.5,294,236,27730,1008,118,26,0.802721088435374,0.0363505228993869,0.779661016949153,0.0227499871207048,0.539577542761305
LAREM,0.51,294,227,25651,851,113,26,0.772108843537415,0.0331760944992398,0.769911504424779,0.0197217112234509,0.525065480820478
LAREM,0.52,294,206,21115,702,103,21,0.700680272108844,0.0332465072223538,0.796116504854369,0.0185456706954627,0.510014428061855
LAREM,0.53,294,192,18336,594,96,23,0.653061224489796,0.0323952879581152,0.760416666666667,0.0160874559247783,0.481957726371526
LAREM,0.54,294,186,17205,525,93,24,0.63265306122449,0.030514385353095,0.741935483870968,0.0143230788392079,0.468367643482851
LAREM,0.55,294,169,14196,444,84,21,0.574829931972789,0.0312764158918005,0.75,0.0134839650145773,0.452035449288197
LAREM,0.56,294,145,10440,362,72,20,0.493197278911565,0.0346743295019157,0.722222222222222,0.0123509280255312,0.416697943545234
LAREM,0.57,294,134,8911,307,67,19,0.45578231292517,0.0344518011446527,0.716417910447761,0.0112495677207029,0.402217341505861
LAREM,0.58,294,122,7381,257,61,18,0.414965986394558,0.03481913019916,0.704918032786885,0.0101851877453325,0.384901049793534
LAREM,0.59,294,119,7021,213,59,20,0.404761904761905,0.0303375587523145,0.661016949152542,0.00811694973881538,0.365372137555587
LAREM,0.6,294,108,5778,183,54,19,0.36734693877551,0.0316718587746625,0.648148148148148,0.00754091875587203,0.349055648566107
LAREM,0.61,294,99,4851,154,49,20,0.336734693877551,0.0317460317460317,0.591836734693878,0.00632672894230578,0.32010582010582
LAREM,0.62,294,89,3916,119,44,21,0.302721088435374,0.030388151174668,0.522727272727273,0.0048086383313656,0.285278837445772
LAREM,0.63,294,77,2926,100,38,18,0.261904761904762,0.0341763499658237,0.526315789473684,0.00471102568451203,0.27413230044809
LAREM,0.64,294,70,2415,80,35,16,0.238095238095238,0.0331262939958592,0.542857142857143,0.00428162983619949,0.27135955831608
LAREM,0.65,294,60,1770,68,30,14,0.204081632653061,0.0384180790960452,0.533333333333333,0.00418155962950152,0.25861101502748
LAREM,0.66,294,53,1378,56,26,12,0.180272108843537,0.0406386066763425,0.538461538461538,0.00394477317554241,0.253124084660473
LAREM,0.67,294,43,903,43,21,11,0.146258503401361,0.0476190476190476,0.476190476190476,0.00331651935150477,0.223356009070295
LAREM,0.68,294,38,703,35,19,8,0.129251700680272,0.0497866287339972,0.578947368421053,0.00372553004131952,0.252661899278441
LAREM,0.69,294,34,561,29,17,10,0.115646258503401,0.0516934046345811,0.411764705882353,0.00246159069688481,0.193034789673445
LAREM,0.7,294,31,465,24,15,9,0.105442176870748,0.0516129032258065,0.4,0.00217687074829932,0.185685026698852
LAREM,0.71,294,26,325,19,13,8,0.0884353741496599,0.0584615384615385,0.384615384615385,0.00198848770277342,0.177170765742194
LAREM,0.72,294,21,210,16,10,6,0.0714285714285714,0.0761904761904762,0.4,0.00217687074829932,0.182539682539683
LAREM,0.73,294,17,136,12,8,6,0.0578231292517007,0.0882352941176471,0.25,0.00127551020408163,0.132019474456449
LAREM,0.74,294,14,91,9,7,5,0.0476190476190476,0.0989010989010989,0.285714285714286,0.00134559318232788,0.144078144078144
LAREM,0.75,294,9,36,6,4,3,0.0306122448979592,0.166666666666667,0.25,0.00127551020408163,0.149092970521542
LAREM,0.76,294,2,1,1,1,1,0.00680272108843537,1,0,0,0.335600907029479
LAREM,0.77,294,2,1,1,1,1,0.00680272108843537,1,0,0,0.335600907029479
LAREM,0.78,294,2,1,1,1,1,0.00680272108843537,1,0,0,0.335600907029479
LAREM,0.79,294,2,1,1,1,1,0.00680272108843537,1,0,0,0.335600907029479
LAREM,0.8,294,2,1,1,1,1,0.00680272108843537,1,0,0,0.335600907029479
LAREM,0.81,294,2,1,1,1,1,0.00680272108843537,1,0,0,0.335600907029479
LAREM,0.82,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.83,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.84,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.85,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.86,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.87,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.88,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.89,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.9,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.91,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.92,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.93,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.94,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.95,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.96,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.97,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.98,294,0,0,0,0,0,0,0,0,0,0
LAREM,0.99,294,0,0,0,0,0,0,0,0,0,0
LAREM,1,294,0,0,0,0,0,0,0,0,0,0
LT,0,18,18,153,153,9,1,1,1,1,1,1
LT,0.01,18,18,153,153,9,1,1,1,1,1,1
LT,0.02,18,18,153,153,9,1,1,1,1,1,1
LT,0.03,18,18,153,153,9,1,1,1,1,1,1
LT,0.04,18,18,153,152,9,1,1,0.993464052287582,1,0.993464052287582,0.997821350762527
LT,0.05,18,18,153,146,9,1,1,0.954248366013072,1,0.954248366013072,0.984749455337691
LT,0.06,18,18,153,142,9,1,1,0.928104575163399,1,0.928104575163399,0.9760348583878
LT,0.07,18,18,153,136,9,1,1,0.888888888888889,1,0.888888888888889,0.962962962962963
LT,0.08,18,18,153,133,9,1,1,0.869281045751634,1,0.869281045751634,0.956427015250545
LT,0.09,18,18,153,128,9,1,1,0.836601307189543,1,0.836601307189543,0.945533769063181
LT,0.1,18,18,153,127,9,1,1,0.830065359477124,1,0.830065359477124,0.943355119825708
LT,0.11,18,18,153,121,9,1,1,0.790849673202614,1,0.790849673202614,0.930283224400871
LT,0.12,18,18,153,119,9,1,1,0.777777777777778,1,0.777777777777778,0.925925925925926
LT,0.13,18,17,136,112,8,1,0.944444444444444,0.823529411764706,1,0.777777777777778,0.922657952069717
LT,0.14,18,17,136,108,8,1,0.944444444444444,0.794117647058824,1,0.75,0.912854030501089
LT,0.15,18,17,136,101,8,1,0.944444444444444,0.742647058823529,1,0.701388888888889,0.895697167755991
LT,0.16,18,17,136,93,8,1,0.944444444444444,0.683823529411765,1,0.645833333333333,0.876089324618736
LT,0.17,18,17,136,86,8,1,0.944444444444444,0.632352941176471,1,0.597222222222222,0.858932461873638
LT,0.18,18,17,136,77,8,1,0.944444444444444,0.566176470588235,1,0.534722222222222,0.836873638344227
LT,0.19,18,17,136,73,8,1,0.944444444444444,0.536764705882353,1,0.506944444444445,0.827069716775599
LT,0.2,18,17,136,62,8,1,0.944444444444444,0.455882352941176,1,0.430555555555556,0.800108932461874
LT,0.21,18,17,136,57,8,1,0.944444444444444,0.419117647058824,1,0.395833333333333,0.787854030501089
LT,0.22,18,17,136,51,8,2,0.944444444444444,0.375,0.75,0.265625,0.689814814814815
LT,0.23,18,17,136,46,8,2,0.944444444444444,0.338235294117647,0.75,0.239583333333333,0.677559912854031
LT,0.24,18,17,136,44,8,2,0.944444444444444,0.323529411764706,0.75,0.229166666666667,0.672657952069717
LT,0.25,18,17,136,41,8,2,0.944444444444444,0.301470588235294,0.75,0.213541666666667,0.665305010893246
LT,0.26,18,16,120,34,8,2,0.888888888888889,0.283333333333333,0.75,0.188888888888889,0.640740740740741
LT,0.27,18,16,120,31,8,2,0.888888888888889,0.258333333333333,0.75,0.172222222222222,0.632407407407407
LT,0.28,18,16,120,30,8,2,0.888888888888889,0.25,0.75,0.166666666666667,0.62962962962963
LT,0.29,18,16,120,30,8,2,0.888888888888889,0.25,0.75,0.166666666666667,0.62962962962963
LT,0.3,18,13,78,23,6,1,0.722222222222222,0.294871794871795,1,0.212962962962963,0.672364672364672
LT,0.31,18,12,66,19,6,1,0.666666666666667,0.287878787878788,1,0.191919191919192,0.651515151515152
LT,0.32,18,12,66,17,6,2,0.666666666666667,0.257575757575758,0.666666666666667,0.114478114478115,0.53030303030303
LT,0.33,18,12,66,16,6,2,0.666666666666667,0.242424242424242,0.666666666666667,0.107744107744108,0.525252525252525
LT,0.34,18,11,55,15,5,1,0.611111111111111,0.272727272727273,1,0.166666666666667,0.627946127946128
LT,0.35,18,10,45,13,5,2,0.555555555555556,0.288888888888889,0.6,0.0962962962962963,0.481481481481482
LT,0.36,18,10,45,11,5,3,0.555555555555556,0.244444444444444,0.4,0.054320987654321,0.4
LT,0.37,18,10,45,11,5,3,0.555555555555556,0.244444444444444,0.4,0.054320987654321,0.4
LT,0.38,18,10,45,11,5,3,0.555555555555556,0.244444444444444,0.4,0.054320987654321,0.4
LT,0.39,18,10,45,9,5,3,0.555555555555556,0.2,0.4,0.0444444444444445,0.385185185185185
LT,0.4,18,9,36,8,4,3,0.5,0.222222222222222,0.25,0.0277777777777778,0.324074074074074
LT,0.41,18,9,36,8,4,3,0.5,0.222222222222222,0.25,0.0277777777777778,0.324074074074074
LT,0.42,18,9,36,8,4,3,0.5,0.222222222222222,0.25,0.0277777777777778,0.324074074074074
LT,0.43,18,9,36,8,4,3,0.5,0.222222222222222,0.25,0.0277777777777778,0.324074074074074
LT,0.44,18,9,36,8,4,3,0.5,0.222222222222222,0.25,0.0277777777777778,0.324074074074074
LT,0.45,18,9,36,8,4,3,0.5,0.222222222222222,0.25,0.0277777777777778,0.324074074074074
LT,0.46,18,8,28,6,4,3,0.444444444444444,0.214285714285714,0.25,0.0238095238095238,0.302910052910053
LT,0.47,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.48,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.49,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.5,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.51,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.52,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.53,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.54,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.55,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.56,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.57,18,7,21,5,3,3,0.388888888888889,0.238095238095238,0,0,0.208994708994709
LT,0.58,18,5,10,3,2,2,0.277777777777778,0.3,0,0,0.192592592592593
LT,0.59,18,4,6,2,2,2,0.222222222222222,0.333333333333333,0,0,0.185185185185185
